StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,EngagementScore,Consistency,StressImpact,TechScore,ResourceUsage,StudyEfficiency,AttendanceImpact,RiskScore
19,99,2,0,1,1,1,25,3,13,1,91,56,1,0,2,80.95454545454545,0.1919191919191919,0.0,4.6,31.333333333333332,2.9473684210526314,0.020202020202020204,7.818181818181819
19,99,1,0,1,1,1,25,3,13,1,91,56,1,0,2,75.95454545454545,0.1919191919191919,0.0,4.6,31.0,2.9473684210526314,0.020202020202020204,9.818181818181818
19,99,2,0,0,1,1,25,3,13,1,91,56,1,0,2,80.95454545454545,0.1919191919191919,0.0,4.6,31.333333333333332,2.9473684210526314,0.020202020202020204,7.818181818181819
19,99,2,1,0,1,1,25,3,13,1,91,56,1,0,2,80.95454545454545,0.1919191919191919,0.0,4.6,31.333333333333332,2.9473684210526314,0.020202020202020204,7.818181818181819
19,99,0,0,1,1,1,25,3,13,1,91,56,1,0,2,70.95454545454545,0.1919191919191919,0.0,4.6,30.666666666666668,2.9473684210526314,0.020202020202020204,11.818181818181818
19,99,1,1,0,1,1,25,3,13,1,91,56,1,0,2,75.95454545454545,0.1919191919191919,0.0,4.6,31.0,2.9473684210526314,0.020202020202020204,9.818181818181818
19,99,1,1,1,1,1,25,3,13,1,91,56,1,0,2,75.95454545454545,0.1919191919191919,0.0,4.6,31.0,2.9473684210526314,0.020202020202020204,9.818181818181818
19,99,0,0,2,1,1,25,3,13,1,91,56,1,0,2,70.95454545454545,0.1919191919191919,0.0,4.6,30.666666666666668,2.9473684210526314,0.020202020202020204,11.818181818181818
19,99,2,1,1,1,1,25,3,13,1,91,56,1,0,2,80.95454545454545,0.1919191919191919,0.0,4.6,31.333333333333332,2.9473684210526314,0.020202020202020204,7.818181818181819
20,74,2,0,0,1,0,22,3,3,1,93,97,1,2,0,77.03636363636363,0.2702702702702703,0.1,1.5999999999999999,32.0,4.85,0.0,15.185454545454547
20,74,2,0,0,1,0,24,1,20,1,68,67,0,1,2,72.03636363636363,0.2702702702702703,0.05,6.3,23.666666666666668,3.35,0.02702702702702703,16.78545454545455
20,74,2,0,0,1,0,29,0,13,0,80,65,0,0,2,54.43636363636364,0.2702702702702703,0.0,4.2,27.333333333333332,3.25,0.02702702702702703,23.425454545454546
20,74,1,1,0,1,0,22,3,3,1,93,97,1,2,0,72.03636363636363,0.2702702702702703,0.1,1.5999999999999999,31.666666666666668,4.85,0.0,17.185454545454547
20,74,1,1,0,1,0,24,1,20,1,68,67,0,1,2,67.03636363636363,0.2702702702702703,0.05,6.3,23.333333333333332,3.35,0.02702702702702703,18.78545454545455
20,74,1,1,0,1,0,29,0,13,0,80,65,0,0,2,49.43636363636364,0.2702702702702703,0.0,4.2,27.0,3.25,0.02702702702702703,25.425454545454546
20,74,2,1,1,0,0,22,3,3,1,93,97,1,2,0,77.03636363636363,0.2702702702702703,0.1,1.2999999999999998,32.0,4.85,0.0,15.185454545454547
20,74,2,1,1,0,0,24,1,20,1,68,67,0,1,2,72.03636363636363,0.2702702702702703,0.05,6.0,23.666666666666668,3.35,0.02702702702702703,16.78545454545455
20,74,2,1,1,0,0,29,0,13,0,80,65,0,0,2,54.43636363636364,0.2702702702702703,0.0,3.9,27.333333333333332,3.25,0.02702702702702703,23.425454545454546
20,74,1,1,2,1,0,22,3,3,1,93,97,1,2,0,72.03636363636363,0.2702702702702703,0.1,1.5999999999999999,31.666666666666668,4.85,0.0,17.185454545454547
20,74,1,1,2,1,0,24,1,20,1,68,67,0,1,2,67.03636363636363,0.2702702702702703,0.05,6.3,23.333333333333332,3.35,0.02702702702702703,18.78545454545455
20,74,1,1,2,1,0,29,0,13,0,80,65,0,0,2,49.43636363636364,0.2702702702702703,0.0,4.2,27.0,3.25,0.02702702702702703,25.425454545454546
20,74,0,1,2,1,0,22,3,3,1,93,97,1,2,0,67.03636363636363,0.2702702702702703,0.1,1.5999999999999999,31.333333333333332,4.85,0.0,19.185454545454547
20,74,0,1,2,1,0,24,1,20,1,68,67,0,1,2,62.03636363636364,0.2702702702702703,0.05,6.3,23.0,3.35,0.02702702702702703,20.785454545454545
20,74,0,1,2,1,0,29,0,13,0,80,65,0,0,2,44.43636363636364,0.2702702702702703,0.0,4.2,26.666666666666668,3.25,0.02702702702702703,27.425454545454546
11,78,1,1,2,1,1,25,2,4,1,59,77,0,1,1,59.9,0.14102564102564102,0.09090909090909091,1.5,20.333333333333332,7.0,0.01282051282051282,20.840000000000003
11,78,1,1,2,1,1,27,0,15,0,69,77,1,2,1,41.9,0.14102564102564102,0.18181818181818182,5.2,23.333333333333332,7.0,0.01282051282051282,28.440000000000005
11,78,1,1,2,1,1,18,0,13,0,62,90,1,2,0,40.5,0.14102564102564102,0.18181818181818182,4.6,21.0,8.181818181818182,0.0,29.0
11,78,1,1,2,1,1,19,2,3,1,80,98,1,2,0,64.1,0.14102564102564102,0.18181818181818182,1.5999999999999999,27.333333333333332,8.909090909090908,0.0,19.560000000000002
11,78,1,1,2,1,1,21,3,8,1,96,83,1,1,1,67.3,0.14102564102564102,0.09090909090909091,3.0999999999999996,32.666666666666664,7.545454545454546,0.01282051282051282,17.880000000000003
11,78,2,1,1,1,1,25,2,4,1,59,77,0,1,1,64.9,0.14102564102564102,0.09090909090909091,1.5,20.666666666666668,7.0,0.01282051282051282,18.84
11,78,2,1,1,1,1,27,0,15,0,69,77,1,2,1,46.9,0.14102564102564102,0.18181818181818182,5.2,23.666666666666668,7.0,0.01282051282051282,26.440000000000005
11,78,2,1,1,1,1,18,0,13,0,62,90,1,2,0,45.5,0.14102564102564102,0.18181818181818182,4.6,21.333333333333332,8.181818181818182,0.0,27.0
11,78,2,1,1,1,1,19,2,3,1,80,98,1,2,0,69.1,0.14102564102564102,0.18181818181818182,1.5999999999999999,27.666666666666668,8.909090909090908,0.0,17.560000000000002
11,78,2,1,1,1,1,21,3,8,1,96,83,1,1,1,72.3,0.14102564102564102,0.09090909090909091,3.0999999999999996,33.0,7.545454545454546,0.01282051282051282,15.880000000000003
17,65,2,1,1,1,0,28,2,12,0,88,72,0,0,1,52.19090909090909,0.26153846153846155,0.0,3.8999999999999995,30.0,4.235294117647059,0.015384615384615385,26.123636363636365
17,65,2,1,1,1,0,21,1,16,0,79,58,1,2,2,50.39090909090909,0.26153846153846155,0.11764705882352941,5.5,27.0,3.411764705882353,0.03076923076923077,27.643636363636364
17,65,0,1,1,1,0,28,2,12,0,88,72,0,0,1,42.19090909090909,0.26153846153846155,0.0,3.8999999999999995,29.333333333333332,4.235294117647059,0.015384615384615385,30.123636363636365
17,65,0,1,1,1,0,21,1,16,0,79,58,1,2,2,40.39090909090909,0.26153846153846155,0.11764705882352941,5.5,26.333333333333332,3.411764705882353,0.03076923076923077,31.643636363636364
17,65,1,0,1,1,0,28,2,12,0,88,72,0,0,1,47.19090909090909,0.26153846153846155,0.0,3.8999999999999995,29.666666666666668,4.235294117647059,0.015384615384615385,28.123636363636365
17,65,1,0,1,1,0,21,1,16,0,79,58,1,2,2,45.39090909090909,0.26153846153846155,0.11764705882352941,5.5,26.666666666666668,3.411764705882353,0.03076923076923077,29.643636363636364
21,62,0,1,2,1,1,26,2,9,1,65,46,0,2,3,59.71818181818182,0.3387096774193548,0.09523809523809523,2.9999999999999996,22.0,2.1904761904761907,0.04838709677419355,24.512727272727275
21,62,0,0,2,1,1,26,2,9,1,65,46,0,2,3,59.71818181818182,0.3387096774193548,0.09523809523809523,2.9999999999999996,22.0,2.1904761904761907,0.04838709677419355,24.512727272727275
21,62,1,0,1,1,1,26,2,9,1,65,46,0,2,3,64.71818181818182,0.3387096774193548,0.09523809523809523,2.9999999999999996,22.333333333333332,2.1904761904761907,0.04838709677419355,22.512727272727275
13,91,1,0,1,1,0,19,0,7,1,64,63,0,1,2,64.86363636363636,0.14285714285714285,0.07692307692307693,2.4,22.0,4.846153846153846,0.02197802197802198,16.254545454545458
13,91,1,0,1,1,0,25,3,12,0,73,77,0,2,1,46.663636363636364,0.14285714285714285,0.15384615384615385,3.8999999999999995,24.666666666666668,5.923076923076923,0.01098901098901099,23.934545454545457
13,91,1,0,1,1,0,21,0,13,1,98,100,0,2,0,71.66363636363636,0.14285714285714285,0.15384615384615385,4.2,33.333333333333336,7.6923076923076925,0.0,13.934545454545459
13,91,1,0,1,1,0,29,1,3,1,66,90,1,2,0,65.26363636363637,0.14285714285714285,0.15384615384615385,1.5999999999999999,22.666666666666668,6.923076923076923,0.0,16.494545454545456
13,91,1,0,1,1,0,28,1,11,1,85,46,1,2,3,69.06363636363636,0.14285714285714285,0.15384615384615385,4.0,29.0,3.5384615384615383,0.03296703296703297,14.974545454545456
13,91,1,0,1,1,0,19,2,18,0,89,61,0,2,2,49.86363636363636,0.14285714285714285,0.15384615384615385,5.699999999999999,30.0,4.6923076923076925,0.02197802197802198,22.65454545454546
13,91,1,1,1,1,0,19,0,7,1,64,63,0,1,2,64.86363636363636,0.14285714285714285,0.07692307692307693,2.4,22.0,4.846153846153846,0.02197802197802198,16.254545454545458
13,91,1,1,1,1,0,25,3,12,0,73,77,0,2,1,46.663636363636364,0.14285714285714285,0.15384615384615385,3.8999999999999995,24.666666666666668,5.923076923076923,0.01098901098901099,23.934545454545457
13,91,1,1,1,1,0,21,0,13,1,98,100,0,2,0,71.66363636363636,0.14285714285714285,0.15384615384615385,4.2,33.333333333333336,7.6923076923076925,0.0,13.934545454545459
13,91,1,1,1,1,0,29,1,3,1,66,90,1,2,0,65.26363636363637,0.14285714285714285,0.15384615384615385,1.5999999999999999,22.666666666666668,6.923076923076923,0.0,16.494545454545456
13,91,1,1,1,1,0,28,1,11,1,85,46,1,2,3,69.06363636363636,0.14285714285714285,0.15384615384615385,4.0,29.0,3.5384615384615383,0.03296703296703297,14.974545454545456
13,91,1,1,1,1,0,19,2,18,0,89,61,0,2,2,49.86363636363636,0.14285714285714285,0.15384615384615385,5.699999999999999,30.0,4.6923076923076925,0.02197802197802198,22.65454545454546
22,83,2,1,1,1,1,28,2,11,0,96,75,1,2,1,60.8,0.26506024096385544,0.09090909090909091,4.0,32.666666666666664,3.409090909090909,0.012048192771084338,19.880000000000003
22,83,1,1,2,1,1,28,2,11,0,96,75,1,2,1,55.8,0.26506024096385544,0.09090909090909091,4.0,32.333333333333336,3.409090909090909,0.012048192771084338,21.880000000000003
22,83,1,1,2,0,1,28,2,11,0,96,75,1,2,1,55.8,0.26506024096385544,0.09090909090909091,3.6999999999999997,32.333333333333336,3.409090909090909,0.012048192771084338,21.880000000000003
22,83,0,1,1,1,1,28,2,11,0,96,75,1,2,1,50.8,0.26506024096385544,0.09090909090909091,4.0,32.0,3.409090909090909,0.012048192771084338,23.880000000000003
16,90,1,0,1,1,0,19,1,0,1,90,52,0,2,3,71.9090909090909,0.17777777777777778,0.125,0.3,30.666666666666668,3.25,0.03333333333333333,14.036363636363639
16,90,1,0,2,0,0,19,1,0,1,90,52,0,2,3,71.9090909090909,0.17777777777777778,0.125,0.0,30.666666666666668,3.25,0.03333333333333333,14.036363636363639
16,90,2,1,1,1,0,19,1,0,1,90,52,0,2,3,76.9090909090909,0.17777777777777778,0.125,0.3,31.0,3.25,0.03333333333333333,12.036363636363639
16,90,2,1,2,1,0,19,1,0,1,90,52,0,2,3,76.9090909090909,0.17777777777777778,0.125,0.3,31.0,3.25,0.03333333333333333,12.036363636363639
18,66,2,0,0,1,1,22,1,3,0,50,73,1,1,1,45.472727272727276,0.2727272727272727,0.05555555555555555,1.5999999999999999,17.333333333333332,4.055555555555555,0.015151515151515152,29.01090909090909
18,66,2,0,0,1,1,27,2,11,0,57,60,1,0,2,46.872727272727275,0.2727272727272727,0.0,4.0,19.666666666666668,3.3333333333333335,0.030303030303030304,28.05090909090909
18,66,1,0,1,1,1,22,1,3,0,50,73,1,1,1,40.472727272727276,0.2727272727272727,0.05555555555555555,1.5999999999999999,17.0,4.055555555555555,0.015151515151515152,31.01090909090909
18,66,1,0,1,1,1,27,2,11,0,57,60,1,0,2,41.872727272727275,0.2727272727272727,0.0,4.0,19.333333333333332,3.3333333333333335,0.030303030303030304,30.05090909090909
18,66,2,0,1,1,1,22,1,3,0,50,73,1,1,1,45.472727272727276,0.2727272727272727,0.05555555555555555,1.5999999999999999,17.333333333333332,4.055555555555555,0.015151515151515152,29.01090909090909
18,66,2,0,1,1,1,27,2,11,0,57,60,1,0,2,46.872727272727275,0.2727272727272727,0.0,4.0,19.666666666666668,3.3333333333333335,0.030303030303030304,28.05090909090909
18,66,2,1,1,1,1,22,1,3,0,50,73,1,1,1,45.472727272727276,0.2727272727272727,0.05555555555555555,1.5999999999999999,17.333333333333332,4.055555555555555,0.015151515151515152,29.01090909090909
18,66,2,1,1,1,1,27,2,11,0,57,60,1,0,2,46.872727272727275,0.2727272727272727,0.0,4.0,19.666666666666668,3.3333333333333335,0.030303030303030304,28.05090909090909
18,66,1,1,0,0,1,22,1,3,0,50,73,1,1,1,40.472727272727276,0.2727272727272727,0.05555555555555555,1.2999999999999998,17.0,4.055555555555555,0.015151515151515152,31.01090909090909
18,66,1,1,0,0,1,27,2,11,0,57,60,1,0,2,41.872727272727275,0.2727272727272727,0.0,3.6999999999999997,19.333333333333332,3.3333333333333335,0.030303030303030304,30.05090909090909
18,66,2,1,1,0,1,22,1,3,0,50,73,1,1,1,45.472727272727276,0.2727272727272727,0.05555555555555555,1.2999999999999998,17.333333333333332,4.055555555555555,0.015151515151515152,29.01090909090909
18,66,2,1,1,0,1,27,2,11,0,57,60,1,0,2,46.872727272727275,0.2727272727272727,0.0,3.6999999999999997,19.666666666666668,3.3333333333333335,0.030303030303030304,28.05090909090909
18,66,1,1,2,1,1,22,1,3,0,50,73,1,1,1,40.472727272727276,0.2727272727272727,0.05555555555555555,1.5999999999999999,17.0,4.055555555555555,0.015151515151515152,31.01090909090909
18,66,1,1,2,1,1,27,2,11,0,57,60,1,0,2,41.872727272727275,0.2727272727272727,0.0,4.0,19.333333333333332,3.3333333333333335,0.030303030303030304,30.05090909090909
18,66,1,1,1,1,1,22,1,3,0,50,73,1,1,1,40.472727272727276,0.2727272727272727,0.05555555555555555,1.5999999999999999,17.0,4.055555555555555,0.015151515151515152,31.01090909090909
18,66,1,1,1,1,1,27,2,11,0,57,60,1,0,2,41.872727272727275,0.2727272727272727,0.0,4.0,19.333333333333332,3.3333333333333335,0.030303030303030304,30.05090909090909
16,83,1,0,1,1,0,27,1,12,1,52,66,0,1,2,62.90909090909091,0.1927710843373494,0.0625,3.8999999999999995,18.0,4.125,0.024096385542168676,18.63636363636364
16,83,1,0,1,1,0,26,1,0,0,96,56,1,0,2,51.709090909090904,0.1927710843373494,0.0,0.7,32.333333333333336,3.5,0.024096385542168676,22.71636363636364
16,83,2,1,0,1,0,27,1,12,1,52,66,0,1,2,67.9090909090909,0.1927710843373494,0.0625,3.8999999999999995,18.333333333333332,4.125,0.024096385542168676,16.63636363636364
16,83,2,1,0,1,0,26,1,0,0,96,56,1,0,2,56.709090909090904,0.1927710843373494,0.0,0.7,32.666666666666664,3.5,0.024096385542168676,20.71636363636364
16,83,1,1,1,1,0,27,1,12,1,52,66,0,1,2,62.90909090909091,0.1927710843373494,0.0625,3.8999999999999995,18.0,4.125,0.024096385542168676,18.63636363636364
16,83,1,1,1,1,0,26,1,0,0,96,56,1,0,2,51.709090909090904,0.1927710843373494,0.0,0.7,32.333333333333336,3.5,0.024096385542168676,22.71636363636364
16,83,1,1,2,1,0,27,1,12,1,52,66,0,1,2,62.90909090909091,0.1927710843373494,0.0625,3.8999999999999995,18.0,4.125,0.024096385542168676,18.63636363636364
16,83,1,1,2,1,0,26,1,0,0,96,56,1,0,2,51.709090909090904,0.1927710843373494,0.0,0.7,32.333333333333336,3.5,0.024096385542168676,22.71636363636364
16,83,1,1,0,1,0,27,1,12,1,52,66,0,1,2,62.90909090909091,0.1927710843373494,0.0625,3.8999999999999995,18.0,4.125,0.024096385542168676,18.63636363636364
16,83,1,1,0,1,0,26,1,0,0,96,56,1,0,2,51.709090909090904,0.1927710843373494,0.0,0.7,32.333333333333336,3.5,0.024096385542168676,22.71636363636364
16,83,1,0,0,1,0,27,1,12,1,52,66,0,1,2,62.90909090909091,0.1927710843373494,0.0625,3.8999999999999995,18.0,4.125,0.024096385542168676,18.63636363636364
16,83,1,0,0,1,0,26,1,0,0,96,56,1,0,2,51.709090909090904,0.1927710843373494,0.0,0.7,32.333333333333336,3.5,0.024096385542168676,22.71636363636364
31,70,2,1,1,1,1,28,2,1,0,52,71,1,2,1,55.53636363636364,0.44285714285714284,0.06451612903225806,1.0,18.0,2.2903225806451615,0.014285714285714285,24.585454545454546
20,69,1,1,1,1,1,21,3,3,1,87,79,1,0,1,69.83636363636364,0.2898550724637681,0.0,1.5999999999999999,29.666666666666668,3.95,0.014492753623188406,18.265454545454542
20,69,1,1,1,1,1,18,3,9,0,82,97,0,2,0,48.836363636363636,0.2898550724637681,0.1,2.9999999999999996,27.666666666666668,4.85,0.0,27.46545454545455
20,69,2,1,1,1,1,21,3,3,1,87,79,1,0,1,74.83636363636364,0.2898550724637681,0.0,1.5999999999999999,30.0,3.95,0.014492753623188406,16.265454545454542
20,69,2,1,1,1,1,18,3,9,0,82,97,0,2,0,53.836363636363636,0.2898550724637681,0.1,2.9999999999999996,28.0,4.85,0.0,25.465454545454545
20,69,2,0,0,1,1,21,3,3,1,87,79,1,0,1,74.83636363636364,0.2898550724637681,0.0,1.5999999999999999,30.0,3.95,0.014492753623188406,16.265454545454542
20,69,2,0,0,1,1,18,3,9,0,82,97,0,2,0,53.836363636363636,0.2898550724637681,0.1,2.9999999999999996,28.0,4.85,0.0,25.465454545454545
20,69,1,1,2,1,1,21,3,3,1,87,79,1,0,1,69.83636363636364,0.2898550724637681,0.0,1.5999999999999999,29.666666666666668,3.95,0.014492753623188406,18.265454545454542
20,69,1,1,2,1,1,18,3,9,0,82,97,0,2,0,48.836363636363636,0.2898550724637681,0.1,2.9999999999999996,27.666666666666668,4.85,0.0,27.46545454545455
14,60,1,0,1,1,0,18,0,6,0,88,52,1,2,3,44.14545454545455,0.23333333333333334,0.14285714285714285,2.5,29.666666666666668,3.7142857142857144,0.05,31.141818181818184
14,60,0,1,0,1,0,18,0,6,0,88,52,1,2,3,39.14545454545455,0.23333333333333334,0.14285714285714285,2.5,29.333333333333332,3.7142857142857144,0.05,33.14181818181818
25,65,1,0,1,1,0,25,3,0,1,62,51,0,1,3,67.44545454545454,0.38461538461538464,0.04,0.3,21.333333333333332,2.04,0.046153846153846156,20.421818181818185
25,65,1,0,1,1,0,28,3,12,1,100,55,1,0,2,75.04545454545455,0.38461538461538464,0.0,4.3,34.0,2.2,0.03076923076923077,16.981818181818184
25,65,2,1,2,1,0,25,3,0,1,62,51,0,1,3,72.44545454545454,0.38461538461538464,0.04,0.3,21.666666666666668,2.04,0.046153846153846156,18.421818181818185
25,65,2,1,2,1,0,28,3,12,1,100,55,1,0,2,80.04545454545455,0.38461538461538464,0.0,4.3,34.333333333333336,2.2,0.03076923076923077,14.98181818181818
25,65,0,1,1,1,0,25,3,0,1,62,51,0,1,3,62.445454545454545,0.38461538461538464,0.04,0.3,21.0,2.04,0.046153846153846156,22.421818181818182
25,65,0,1,1,1,0,28,3,12,1,100,55,1,0,2,70.04545454545455,0.38461538461538464,0.0,4.3,33.666666666666664,2.2,0.03076923076923077,18.981818181818184
25,65,1,1,1,1,0,25,3,0,1,62,51,0,1,3,67.44545454545454,0.38461538461538464,0.04,0.3,21.333333333333332,2.04,0.046153846153846156,20.421818181818185
25,65,1,1,1,1,0,28,3,12,1,100,55,1,0,2,75.04545454545455,0.38461538461538464,0.0,4.3,34.0,2.2,0.03076923076923077,16.981818181818184
25,65,2,1,0,0,0,25,3,0,1,62,51,0,1,3,72.44545454545454,0.38461538461538464,0.04,0.0,21.666666666666668,2.04,0.046153846153846156,18.421818181818185
25,65,2,1,0,0,0,28,3,12,1,100,55,1,0,2,80.04545454545455,0.38461538461538464,0.0,3.9999999999999996,34.333333333333336,2.2,0.03076923076923077,14.98181818181818
21,65,0,1,0,1,0,20,3,1,1,54,54,1,0,3,58.118181818181824,0.3230769230769231,0.0,1.0,18.333333333333332,2.5714285714285716,0.046153846153846156,23.75272727272727
21,65,0,1,0,1,0,24,1,2,1,96,78,0,2,1,66.51818181818182,0.3230769230769231,0.09523809523809523,0.8999999999999999,32.333333333333336,3.7142857142857144,0.015384615384615385,21.192727272727275
21,65,2,1,0,0,0,20,3,1,1,54,54,1,0,3,68.11818181818182,0.3230769230769231,0.0,0.7,19.0,2.5714285714285716,0.046153846153846156,19.75272727272727
21,65,2,1,0,0,0,24,1,2,1,96,78,0,2,1,76.51818181818182,0.3230769230769231,0.09523809523809523,0.6,33.0,3.7142857142857144,0.015384615384615385,17.192727272727275
8,99,1,0,0,1,0,28,2,9,1,99,97,0,1,0,70.05454545454546,0.08080808080808081,0.125,2.9999999999999996,33.666666666666664,12.125,0.0,12.578181818181816
8,99,1,0,0,1,0,23,1,4,1,89,54,1,1,3,68.05454545454546,0.08080808080808081,0.125,1.9,30.333333333333332,6.75,0.030303030303030304,13.378181818181815
8,99,1,0,0,1,0,20,3,6,1,59,91,0,0,0,62.054545454545455,0.08080808080808081,0.0,2.0999999999999996,20.333333333333332,11.375,0.0,15.378181818181819
8,99,2,1,1,1,0,28,2,9,1,99,97,0,1,0,75.05454545454546,0.08080808080808081,0.125,2.9999999999999996,34.0,12.125,0.0,10.578181818181816
8,99,2,1,1,1,0,23,1,4,1,89,54,1,1,3,73.05454545454546,0.08080808080808081,0.125,1.9,30.666666666666668,6.75,0.030303030303030304,11.378181818181815
8,99,2,1,1,1,0,20,3,6,1,59,91,0,0,0,67.05454545454546,0.08080808080808081,0.0,2.0999999999999996,20.666666666666668,11.375,0.0,13.378181818181815
12,72,1,1,1,1,0,28,1,15,1,58,100,0,1,0,59.18181818181818,0.16666666666666666,0.08333333333333333,4.8,20.0,8.333333333333334,0.0,22.327272727272728
12,72,1,1,1,1,0,26,2,20,1,51,42,1,2,3,57.78181818181818,0.16666666666666666,0.16666666666666666,6.7,17.666666666666668,3.5,0.041666666666666664,23.28727272727273
12,72,1,1,1,1,0,29,1,5,0,61,73,1,1,1,39.78181818181818,0.16666666666666666,0.08333333333333333,2.2,20.666666666666668,6.083333333333333,0.013888888888888888,30.08727272727273
12,72,0,1,2,1,0,28,1,15,1,58,100,0,1,0,54.18181818181818,0.16666666666666666,0.08333333333333333,4.8,19.666666666666668,8.333333333333334,0.0,24.327272727272728
12,72,0,1,2,1,0,26,2,20,1,51,42,1,2,3,52.78181818181818,0.16666666666666666,0.16666666666666666,6.7,17.333333333333332,3.5,0.041666666666666664,25.28727272727273
12,72,0,1,2,1,0,29,1,5,0,61,73,1,1,1,34.78181818181818,0.16666666666666666,0.08333333333333333,2.2,20.333333333333332,6.083333333333333,0.013888888888888888,32.087272727272726
12,72,1,0,2,1,0,28,1,15,1,58,100,0,1,0,59.18181818181818,0.16666666666666666,0.08333333333333333,4.8,20.0,8.333333333333334,0.0,22.327272727272728
12,72,1,0,2,1,0,26,2,20,1,51,42,1,2,3,57.78181818181818,0.16666666666666666,0.16666666666666666,6.7,17.666666666666668,3.5,0.041666666666666664,23.28727272727273
12,72,1,0,2,1,0,29,1,5,0,61,73,1,1,1,39.78181818181818,0.16666666666666666,0.08333333333333333,2.2,20.666666666666668,6.083333333333333,0.013888888888888888,30.08727272727273
12,72,1,0,0,1,0,28,1,15,1,58,100,0,1,0,59.18181818181818,0.16666666666666666,0.08333333333333333,4.8,20.0,8.333333333333334,0.0,22.327272727272728
